,title,hits,hits_grade
2568,资环学院党校组织入党积极分子培训,229,19.083333333333332
2569,资环学院组织师生观看《厉害了 我的国》,240,20.0
2570,资环学院组织全院教职工学习习近平总书记在北京大学师生座谈会上的讲话,358,29.833333333333332
2571,经管学院组织观看《厉害了，我的国》,372,31.0
2572,增强改革开放意识 争做新时代弄潮儿,538,44.833333333333336
2573,重庆大学举办师生座谈会学习习近平总书记重要讲话精神,1713,100.0
2574,生物工程学院召开活动喜迎五四青年节并学习习近平总书记在北大的重要讲话,484,40.333333333333336
2575,张宗益校长会见以色列驻成都总领事馆总领事蓝天铭先生一行,596,49.666666666666664
2576,学校召开党委理论学习中心组（扩大）学习会,331,27.583333333333332
2577,学校与沙坪坝区合作打造重庆大学设计创意产业园,4338,100.0
2578,第六届“纸板建构季”竞赛活动小学组开课啦,314,26.166666666666668
2579,第一届全国高校电子商务课程协同建设和资源共享研讨会顺利举行,496,41.333333333333336
2580,争做新青年，投身双一流,350,29.166666666666668
2581,土木工程学院测绘课群组教师到中国矿业大学交流调研,320,26.666666666666668
2582,重温历史巨作，采撷伟人哲思,270,22.5
2583,风云激荡两百年 真理光芒永绚烂,222,18.5
2584,Intel并行应用挑战赛重庆大学站,224,18.666666666666668
2585,弘扬五四精神，彰显时代特色,1776,100.0
2586,资环研究生篮球队险胜建筑城规研究生篮球队,213,17.75
2587,重庆大学金融协会第二十四期菁英交流会圆满结束,242,20.166666666666668
2588,不忘初心 逐梦前行——就业中心举行2017-2018学年度学生团队欢送文艺晚会,351,29.25
2589,重庆大学举办2018年五四青春报告会,1322,100.0
2590,化学化工学院组织习近平总书记在北京大学师生座谈会上的讲话专题学习讨论,321,26.75
2591,重庆大学举办纪念五四运动99周年系列活动,4658,100.0
2592,重庆大学利用“易班”开展纪念马克思诞辰200周年线上线下活动,321,26.75
2593,英国雷丁大学教授Stuart Green来建管学院开展学术交流,423,35.25
2594,郭明义爱心团队重大建管分队“爱心之旅，走进敬老院”志愿活动圆满举行,334,27.833333333333332
2595,"民革重大一支部开展“铭记初心传薪火,携手共进谱新篇”主题党日活动",512,42.666666666666664
2596,资环院举办了2018年研究生第一届趣味运动会,327,27.25
2597,孝领百善，温情常安,255,21.25
2598,通信工程学院顺利举办第二期入党积极分子集中考察会,378,31.5
2599,重庆大学举办第一届西南地区大学生光电设计竞赛并获佳绩,684,57.0
2600,初具规模——合唱排练人心齐,1700,100.0
2601,软件新闻外语三院联合党委党校入党积极分子第二次课堂教学专题培训在新闻学院举行,171,14.25
2602,重庆大学开启“五月科技嘉年华”系列活动,427,35.583333333333336
2603,BME创新技术协会生物“型”动活动落幕,237,19.75
2604,图书馆举办第12届“今日我值班”志愿者活动,399,33.25
2605,重庆大学举行第六届管理咨询精英挑战赛决赛,698,58.166666666666664
2606,博雅学院党委组织师生观看纪念马克思诞辰200周年大会,206,17.166666666666668
2607,“缅怀革命先烈，追忆峥嵘岁月”——博雅学院党委组织全体党员同志及入党积极分子参观聂荣臻陈列馆,590,49.166666666666664
2608,重庆大学力学博士学位授权点专家现场评估会如期举行,654,54.5
2609,药学院党委组织入党积极分子第二期培训,240,20.0
2610,药学院组织教工学习习总书记在北京大学师生座谈会的讲话,282,23.5
2611,高研院&博雅学院教师李广益荣获国际幻想艺术学会2018年度杰米·毕肖普纪念奖,1499,100.0
2612,党委组织部组织召开制定完善学院党组织会议和党政联席会议制度专项工作培训会,1295,100.0
2613,化学化工学院领导走访2014级本科毕业生宿舍,284,23.666666666666668
2614,图管会举办“尚阅斋”第32期阅读分享活动——“诗无邪”,280,23.333333333333332
2615,马克思主义学院举行学习习近平总书记纪念马克思诞辰200周年讲话精神座谈会,286,23.833333333333332
2616,建筑城规学院开展“雏鹰计划”第六讲,433,36.083333333333336
2617,重庆大学-辛辛那提大学联合学院春季学期实习答辩圆满结束,356,29.666666666666668
2618,化学化工学院15级本科生在Org. Lett上发表论文,3727,100.0
2619,生物工程学院在研究生篮球联赛小组赛中取得佳绩,320,26.666666666666668
2620,清华大学工程力学系李博副教授受邀作学术报告,976,81.33333333333333
2621,重庆大学受特邀参加“第三届空间科学与深空探测论坛暨空间科学联合创新中心成立大会”,556,46.333333333333336
2622,生物工程学院硕士支部开展党章知识竞赛,285,23.75
2623,我校新获国家重点研发计划“智能电网技术与装备”专项项目一项,2712,100.0
2624,化学化工学院重庆大学2018年研究生篮球联赛小组赛成功出线,321,26.75
2625,土木工程学院教职工开展《 习近平在北京大学师生座谈会上的讲话》专题学习,234,19.5
2626,重庆大学生物工程学院顺利通过学位授权点现场评估,1680,100.0
2627,民革重大党员在民革沙坪坝区委征文比赛中获奖,283,23.583333333333332
2628,江苏常州市杨琪一行来我校交流,792,66.0
2629,科技园办公室热议习近平总书记在北京大学师生座谈会上的讲话,269,22.416666666666668
2630,虎溪校区管委会组织学习“习近平在北京大学师生座谈会上的讲话”,206,17.166666666666668
2631,化学化工学院成功举办重庆大学第二届研究生学术活动月系列活动之专家讲座,375,31.25
2632,资环学院开展第十八届“资环十杰” 评选活动,315,26.25
2633,资环学院研究生第六团支部开展“厉害了，我的国”主题团日观影活动,342,28.5
2634,就业中心举行“重庆大学深蓝计划之龙骨行动”,495,41.25
2635,重庆大学2018年大学生节能减排社会实践与科技作品竞赛决赛答辩,511,42.583333333333336
2636,土木学院学生开展普通话推广宣传活动,276,23.0
2637,建管学院组织观看《厉害了，我的国》,271,22.583333333333332
2638,党委常委会召开2018年第13次会议,1819,100.0
2639,我校教师在第五届全国电工电子基础课程实验教学案例设计竞赛中喜获佳绩,514,42.833333333333336
2640,马克思主义学院师生赴重庆市委宣传部参加学习贯彻习近平总书记在纪念马克思诞辰200周年大会上重要讲话精神座谈会,254,21.166666666666668
2641,重庆大学2018年研究生篮球联赛小组赛圆满收官,234,19.5
2642,科技园荣获第六届中国创新创业大赛（重庆赛区）暨第三届重庆“高新杯”众创大赛优秀组织奖,321,26.75
2643,复兴民族，中国梦再启航；峥嵘岁月，建卒誓作前锋,283,23.583333333333332
2644,尹韵公教授谈国际传播能力建设的问题,701,58.416666666666664
2645,研究生二支部召开“炬心”主题党日活动,255,21.25
2646,重庆大学科苑大酒店装修改造工程正式开工,958,79.83333333333333
2647,图书馆举办《Nature》论文撰写及开放研究专题报告会,280,23.333333333333332
2648,2018年重庆市大学生征兵宣传进高校活动启动仪式在重庆大学举办,670,55.833333333333336
2649,资环学院热情接待中山大学教授来我院进行招生及人才引进宣讲,517,43.083333333333336
2650,重庆大学举行2018年度“西门子中国奖学金”颁奖仪式,1392,100.0
2651,重庆永固建筑科技发展有限公司与我院进行深度交流,707,58.916666666666664
2652,将课堂搬到现场——15级土木卓越班施工课程教学活动纪实,485,40.416666666666664
2653,光电工程学院学“习”阵地建设系列活动,240,20.0
2654,“新东方精品座谈会”顺利开展,381,31.75
2655,前沿院、科发院组织召开《Nature》学术论文撰写座谈会,557,46.416666666666664
2656,继教学院新媒体人才培训中心组织“大学生网络安全教育”主题班会,271,22.583333333333332
2657,践行新使命、激发新作为、拥抱新时代,803,66.91666666666667
2658,商贸服务中心党支部举行第一次组织生活会,427,35.583333333333336
2659,重庆大学启动文明校园创建工作,1148,95.66666666666667
2660,青春助力双一流 重庆大学举行“校长有约”学生座谈会,4659,100.0
2661,经管学院开展第七十六期经管论坛之就业指导沙龙,277,23.083333333333332
2662,“悦读经管”好书推荐活动第一期读书交流会成功举办,893,74.41666666666667
2663,落实语言文字规范，弘扬优秀传统文化,427,35.583333333333336
2664,升华思想 洗礼心灵,314,26.166666666666668
2665,就业中心举行大学生职业生涯决策沙龙,363,30.25
2666,2018长江国际肿瘤学术会议在渝举行,2425,100.0
2667,学校党委书记周旬走访调研虎溪校区,947,78.91666666666667
2668,化学化工学院学院研究生第八党支部成功开展党组织生活会,319,26.583333333333332
2669,化学化工学院研究生第七党支部开展“党员讲党课”系列活动,259,21.583333333333332
2670,上海交通大学保卫处到我处调研“平安校园”工作,562,46.833333333333336
2671,重庆大学举办2019届毕业生暑期实习生双选会,821,68.41666666666667
2672,中国社会科学评价研究院调研组莅临我校开展专题调研,390,32.5
2673,电气工程学院教职工观看《马克思是对的》节目并展开热烈讨论,289,24.083333333333332
2674,电气工程学院党委党校组织入党积极分子参观红岩魂陈列馆,317,26.416666666666668
2675,建筑城规学院研究生座谈会,236,19.666666666666668
2676,林纪教授专家讲座 “中国40年——城镇化发展路径与文化自信”顺利举行,560,46.666666666666664
2677,动力工程学院组织学生参观空调与制冷设备展出,213,17.75
2678,大数据与软件学院党委召开2018年第三次（扩大）会议,187,15.583333333333334
2679,大数据与软件学院教职工集体学习习近平在北京大学师生座谈会上的讲话,159,13.25
2680,大数据与软件学院党委理论学习中心组开展“纪念马克思诞辰200周年”专题学习会,175,14.583333333333334
2681,重庆大学第二届研究生学术活动月——学术沙龙顺利举行,299,24.916666666666668
2682,资环研究生篮球队在2018重庆大学研究生篮球赛中以小组第一的成绩出线,308,25.666666666666668
2683,重庆大学生物学博士学位授权点顺利通过评估,498,41.5
2684,建管学院举行PS技巧培训会,691,57.583333333333336
2685,重庆大学举办第二届研究生学术活动月之学术沙龙活动,425,35.416666666666664
2686,药学院“自助，助人，互助，我们一起成长”心理委员培训会,222,18.5
2687,重庆大学“举行第一届优秀社会实践社团及个人评比活动”,430,35.833333333333336
2688,重庆大学盆栽社“创意盆栽评比”活动顺利举行,409,34.083333333333336
2689,建管学院阳光计划之“大白吧，真相”顺利举行,309,25.75
2690,校级辩论赛八强赛建管对土木顺利进行,467,38.916666666666664
2691,精益求精 大数据与软件学院合唱团蓄势待发,234,19.5
2692,国家钢结构工程技术研究中心西部研究院挂牌仪式在我校举行,2210,100.0
2693,重庆大学土木工程学院“我是土木人”张子豪专访,578,48.166666666666664
2694,脚踏实地 保持激情,229,19.083333333333332
2695,重庆大学举办“师兄师姐去哪儿了”第四季之理学部专场,527,43.916666666666664
